,stream_date,value
1810,2023-04-15,2616081.0
1811,2023-04-15,2616081.0
1812,2023-04-15,2616081.0
1813,2023-04-15,2616081.0
1814,2023-04-15,2616081.0
1815,2023-04-15,2616081.0
1816,2023-04-15,2616081.0
1817,2023-04-15,2616081.0
1818,2023-04-15,2616081.0
1819,2023-04-15,2616081.0
1820,2023-04-15,2616081.0
1821,2023-04-15,2616081.0
1822,2023-04-15,2616081.0
1823,2023-04-15,2616081.0
1824,2023-04-15,2616081.0
1825,2023-04-15,2616081.0
1826,2023-04-15,2616081.0
1827,2023-04-15,2616081.0
1828,2023-04-15,2616081.0
1829,2023-04-15,2616081.0
1830,2023-04-15,2616081.0
1831,2023-04-15,2616081.0
1832,2023-04-15,2616080.0
1833,2023-04-15,2616080.0
1834,2023-04-15,2616080.0
1835,2023-04-15,2616080.0
1836,2023-04-15,2616080.0
1837,2023-04-15,2616080.0
1838,2023-04-15,2616080.0
1839,2023-04-15,2616080.0
1840,2023-04-15,2616080.0
1841,2023-04-15,2616080.0
1842,2023-04-15,2616080.0
1843,2023-04-15,2616080.0
1844,2023-04-15,2616080.0
1845,2023-04-15,2616080.0
1846,2023-04-15,2616080.0
1847,2023-04-15,2616080.0
1848,2023-04-15,2616080.0
1849,2023-04-15,2616080.0
1850,2023-04-15,2616080.0
1851,2023-04-15,2616080.0
1852,2023-04-15,2616080.0
1853,2023-04-15,2616080.0
1854,2023-04-15,2616080.0
1855,2023-04-15,2616080.0
1856,2023-04-15,2616080.0
1857,2023-04-15,2616080.0
1858,2023-04-15,2616080.0
1859,2023-04-15,2616080.0
1860,2023-04-15,2616080.0
1861,2023-04-15,2616080.0
1862,2023-04-15,2616080.0
1863,2023-04-15,2616080.0
1864,2023-04-15,2616080.0
1865,2023-04-15,2616080.0
1866,2023-04-15,2616080.0
1867,2023-04-15,2616080.0
1868,2023-04-15,2616080.0
1869,2023-04-15,2616080.0
1870,2023-04-15,2616080.0
1871,2023-04-15,2616080.0
1872,2023-04-15,2616080.0
1873,2023-04-15,2616080.0
1874,2023-04-15,2616080.0
1875,2023-04-15,2616080.0
1876,2023-04-15,2616080.0
1877,2023-04-15,2616080.0
1878,2023-04-15,2616080.0
1879,2023-04-15,2616080.0
1880,2023-04-15,2616080.0
1881,2023-04-15,2616080.0
1882,2023-04-15,2616080.0
1883,2023-04-15,2616080.0
1884,2023-04-15,2616080.0
1885,2023-04-15,2616080.0
1886,2023-04-15,2616080.0
1887,2023-04-15,2616080.0
1888,2023-04-15,2616080.0
1889,2023-04-15,2616080.0
1890,2023-04-15,2616080.0
1891,2023-04-15,2616080.0
1892,2023-04-15,2616080.0
1893,2023-04-15,2616080.0
1894,2023-04-15,2616080.0
1895,2023-04-15,2616080.0
1896,2023-04-15,2616080.0
1897,2023-04-15,2616080.0
1898,2023-04-15,2616080.0
1899,2023-04-15,2616080.0
1900,2023-04-15,2616080.0
1901,2023-04-15,2616080.0
1902,2023-04-15,2616080.0
1903,2023-04-15,2616080.0
1904,2023-04-15,2616080.0
1905,2023-04-15,2616081.0
1906,2023-04-15,2616081.0
1907,2023-04-15,2616081.0
1908,2023-04-15,2616081.0
1909,2023-04-15,2616081.0
1910,2023-04-15,2616082.0
1911,2023-04-15,2616082.0
1912,2023-04-15,2616082.0
1913,2023-04-15,2616082.0
1914,2023-04-15,2616083.0
1915,2023-04-15,2616083.0
1916,2023-04-15,2616083.0
1917,2023-04-15,2616083.0
1918,2023-04-15,2616083.0
1919,2023-04-15,2616083.0
1920,2023-04-15,2616083.0
1921,2023-04-15,2616083.0
1922,2023-04-15,2616083.0
1923,2023-04-15,2616083.0
1924,2023-04-15,2616083.0
1925,2023-04-15,2616083.0
1926,2023-04-15,2616083.0
1927,2023-04-15,2616083.0
1928,2023-04-15,2616084.0
1929,2023-04-15,2616084.0
1930,2023-04-15,2616084.0
1931,2023-04-15,2616084.0
1932,2023-04-15,2616084.0
1933,2023-04-15,2616083.0
1934,2023-04-15,2616083.0
1935,2023-04-15,2616083.0
1936,2023-04-15,2616083.0
1937,2023-04-15,2616083.0
1938,2023-04-15,2616083.0
1939,2023-04-15,2616084.0
1940,2023-04-15,2616084.0
1941,2023-04-15,2616084.0
1942,2023-04-15,2616084.0
1943,2023-04-15,2616084.0
1944,2023-04-15,2616085.0
1945,2023-04-15,2616085.0
1946,2023-04-15,2616086.0
1947,2023-04-15,2616086.0
1948,2023-04-15,2616086.0
1949,2023-04-15,2616086.0
1950,2023-04-15,2616086.0
1951,2023-04-15,2616086.0
1952,2023-04-15,2616086.0
1953,2023-04-15,2616087.0
1954,2023-04-15,2616087.0
1955,2023-04-15,2616087.0
1956,2023-04-15,2616087.0
1957,2023-04-15,2616088.0
1958,2023-04-15,2616088.0
1959,2023-04-15,2616088.0
1960,2023-04-15,2616088.0
1961,2023-04-15,2616088.0
1962,2023-04-15,2616088.0
1963,2023-04-15,2616088.0
1964,2023-04-15,2616088.0
1965,2023-04-15,2616088.0
1966,2023-04-15,2616088.0
1967,2023-04-15,2616088.0
1968,2023-04-15,2616088.0
1969,2023-04-15,2616088.0
1970,2023-04-15,2616088.0
1971,2023-04-15,2616088.0
1972,2023-04-15,2616088.0
1973,2023-04-15,2616088.0
1974,2023-04-15,2616088.0
1975,2023-04-15,2616088.0
1976,2023-04-15,2616088.0
1977,2023-04-15,2616088.0
1978,2023-04-15,2616088.0
1979,2023-04-15,2616088.0
1980,2023-04-15,2616088.0
1981,2023-04-15,2616088.0
1982,2023-04-15,2616088.0
1983,2023-04-15,2616088.0
1984,2023-04-15,2616088.0
1985,2023-04-15,2616088.0
1986,2023-04-15,2616088.0
1987,2023-04-15,2616088.0
1988,2023-04-15,2616088.0
1989,2023-04-15,2616088.0
1990,2023-04-15,2616088.0
1991,2023-04-15,2616088.0
1992,2023-04-15,2616088.0
1993,2023-04-15,2616089.0
1994,2023-04-15,2616089.0
1995,2023-04-15,2616089.0
1996,2023-04-15,2616089.0
1997,2023-04-15,2616089.0
1998,2023-04-15,2616089.0
1999,2023-04-15,2616089.0
2000,2023-04-15,2616089.0
2001,2023-04-15,2616089.0
2002,2023-04-15,2616089.0
2003,2023-04-15,2616089.0
2004,2023-04-15,2616089.0
2005,2023-04-15,2616089.0
2006,2023-04-15,2616089.0
2007,2023-04-15,2616089.0
2008,2023-04-15,2616089.0
2009,2023-04-15,2616089.0
2010,2023-04-15,2616089.0
2011,2023-04-15,2616089.0
2012,2023-04-15,2616089.0
2013,2023-04-15,2616089.0
2014,2023-04-15,2616089.0
2015,2023-04-15,2616089.0
2016,2023-04-15,2616089.0
2017,2023-04-15,2616089.0
2018,2023-04-15,2616089.0
2019,2023-04-15,2616089.0
2020,2023-04-15,2616089.0
2021,2023-04-15,2616089.0
2022,2023-04-15,2616089.0
2023,2023-04-15,2616089.0
2024,2023-04-15,2616089.0
2025,2023-04-15,2616089.0
2026,2023-04-15,2616089.0
2027,2023-04-15,2616089.0
2028,2023-04-15,2616089.0
2029,2023-04-15,2616090.0
2030,2023-04-15,2616090.0
2031,2023-04-15,2616090.0
2032,2023-04-15,2616090.0
2033,2023-04-15,2616090.0
2034,2023-04-15,2616092.0
2035,2023-04-15,2616092.0
2036,2023-04-15,2616092.0
2037,2023-04-15,2616092.0
2038,2023-04-15,2616093.0
2039,2023-04-15,2616093.0
2040,2023-04-15,2616093.0
2041,2023-04-15,2616093.0
2042,2023-04-15,2616093.0
2043,2023-04-15,2616093.0
2044,2023-04-15,2616093.0
2045,2023-04-15,2616093.0
2046,2023-04-15,2616095.0
2047,2023-04-15,2616095.0
2048,2023-04-15,2616095.0
2049,2023-04-15,2616096.0
2050,2023-04-15,2616096.0
2051,2023-04-15,2616096.0
2052,2023-04-15,2616096.0
2053,2023-04-15,2616096.0
2054,2023-04-15,2616096.0
2055,2023-04-15,2616096.0
2056,2023-04-15,2616096.0
2057,2023-04-15,2616096.0
2058,2023-04-15,2616096.0
2059,2023-04-15,2616096.0
2060,2023-04-15,2616096.0
2061,2023-04-15,2616096.0
2062,2023-04-15,2616096.0
2063,2023-04-15,2616096.0
2064,2023-04-15,2616096.0
2065,2023-04-15,2616096.0
2066,2023-04-15,2616096.0
2067,2023-04-15,2616097.0
2068,2023-04-16,2621880.0
2069,2023-04-16,2621880.0
2070,2023-04-16,2621880.0
2071,2023-04-16,2621880.0
2072,2023-04-16,2621880.0
2073,2023-04-16,2621880.0
2074,2023-04-16,2621881.0
2075,2023-04-16,2621881.0
2076,2023-04-16,2621882.0
2077,2023-04-16,2621882.0
2078,2023-04-16,2621882.0
2079,2023-04-16,2621882.0
2080,2023-04-16,2621882.0
2081,2023-04-16,2621882.0
2082,2023-04-16,2621882.0
2083,2023-04-16,2621882.0
2084,2023-04-16,2621882.0
2085,2023-04-16,2621882.0
2086,2023-04-16,2621882.0
2087,2023-04-16,2621882.0
2088,2023-04-16,2621882.0
2089,2023-04-16,2621882.0
2090,2023-04-16,2621882.0
2091,2023-04-16,2621882.0
2092,2023-04-16,2621882.0
2093,2023-04-16,2621882.0
2094,2023-04-16,2621882.0
2095,2023-04-16,2621882.0
2096,2023-04-16,2621882.0
2097,2023-04-16,2621882.0
2098,2023-04-16,2621882.0
2099,2023-04-16,2621882.0
2100,2023-04-16,2621882.0
2101,2023-04-16,2621883.0
2102,2023-04-16,2621883.0
2103,2023-04-16,2621883.0
2104,2023-04-16,2621883.0
2105,2023-04-16,2621883.0
2106,2023-04-16,2621883.0
2107,2023-04-16,2621883.0
2108,2023-04-16,2621883.0
2109,2023-04-16,2621883.0
2110,2023-04-16,2621883.0
2111,2023-04-16,2621883.0
2112,2023-04-16,2621883.0
2113,2023-04-16,2621883.0
2114,2023-04-16,2621883.0
2115,2023-04-16,2621883.0
2116,2023-04-16,2621883.0
2117,2023-04-16,2621883.0
2118,2023-04-16,2621883.0
2119,2023-04-16,2621884.0
2120,2023-04-16,2621884.0
2121,2023-04-16,2621884.0
2122,2023-04-16,2621884.0
2123,2023-04-16,2621884.0
2124,2023-04-16,2621884.0
2125,2023-04-16,2621884.0
2126,2023-04-16,2621884.0
2127,2023-04-16,2621884.0
2128,2023-04-16,2621884.0
2129,2023-04-16,2621884.0
2130,2023-04-16,2621884.0
2131,2023-04-16,2621884.0
2132,2023-04-16,2621884.0
2133,2023-04-16,2621884.0
2134,2023-04-16,2621884.0
2135,2023-04-16,2621884.0
2136,2023-04-16,2621884.0
2137,2023-04-16,2621884.0
2138,2023-04-16,2621884.0
2139,2023-04-16,2621884.0
2140,2023-04-16,2621884.0
2141,2023-04-16,2621885.0
2142,2023-04-16,2621886.0
2143,2023-04-16,2621886.0
2144,2023-04-16,2621886.0
2145,2023-04-16,2621886.0
2146,2023-04-16,2621886.0
2147,2023-04-16,2621886.0
2148,2023-04-16,2621886.0
2149,2023-04-16,2621886.0
2150,2023-04-16,2621886.0
2151,2023-04-16,2621886.0
2152,2023-04-16,2621886.0
2153,2023-04-16,2621887.0
2154,2023-04-16,2621887.0
2155,2023-04-16,2621887.0
2156,2023-04-16,2621887.0
2157,2023-04-16,2621887.0
2158,2023-04-16,2621887.0
2159,2023-04-16,2621887.0
2160,2023-04-16,2621887.0
2161,2023-04-16,2621887.0
2162,2023-04-16,2621887.0
2163,2023-04-16,2621887.0
2164,2023-04-16,2621887.0
2165,2023-04-16,2621887.0
2166,2023-04-16,2621887.0
2167,2023-04-16,2621887.0
2168,2023-04-16,2621887.0
2169,2023-04-16,2621887.0
2170,2023-04-16,2621887.0
2171,2023-04-16,2621887.0
2172,2023-04-16,2621887.0
2173,2023-04-16,2621887.0
2174,2023-04-16,2621887.0
2175,2023-04-16,2621887.0
2176,2023-04-16,2621887.0
2177,2023-04-16,2621887.0
2178,2023-04-16,2621887.0
2179,2023-04-16,2621887.0
2180,2023-04-16,2621887.0
2181,2023-04-16,2621887.0
2182,2023-04-16,2621887.0
2183,2023-04-16,2621887.0
2184,2023-04-16,2621888.0
2185,2023-04-16,2621889.0
2186,2023-04-16,2621889.0
2187,2023-04-16,2621889.0
2188,2023-04-16,2621889.0
2189,2023-04-16,2621889.0
2190,2023-04-16,2621889.0
2191,2023-04-16,2621889.0
2192,2023-04-16,2621890.0
2193,2023-04-16,2621890.0
2194,2023-04-16,2621891.0
2195,2023-04-16,2621891.0
2196,2023-04-16,2621891.0
2197,2023-04-16,2621891.0
2198,2023-04-16,2621891.0
2199,2023-04-16,2621891.0
2200,2023-04-16,2621891.0
2201,2023-04-16,2621891.0
2202,2023-04-16,2621891.0
2203,2023-04-16,2621892.0
2204,2023-04-16,2621892.0
2205,2023-04-16,2621892.0
2206,2023-04-16,2621892.0
2207,2023-04-16,2621892.0
2208,2023-04-16,2621892.0
2209,2023-04-16,2621892.0
2210,2023-04-16,2621892.0
2211,2023-04-16,2621892.0
2212,2023-04-16,2621892.0
2213,2023-04-16,2621892.0
2214,2023-04-16,2621892.0
2215,2023-04-16,2621892.0
2216,2023-04-16,2621892.0
2217,2023-04-16,2621892.0
2218,2023-04-16,2621892.0
2219,2023-04-16,2621892.0
2220,2023-04-16,2621892.0
2221,2023-04-16,2621892.0
2222,2023-04-16,2621892.0
2223,2023-04-16,2621892.0
2224,2023-04-16,2621894.0
2225,2023-04-16,2621894.0
2226,2023-04-16,2621894.0
2227,2023-04-16,2621894.0
2228,2023-04-16,2621893.0
2229,2023-04-16,2621893.0
2230,2023-04-16,2621893.0
2231,2023-04-16,2621892.0
2232,2023-04-16,2621892.0
2233,2023-04-16,2621892.0
2234,2023-04-16,2621892.0
2235,2023-04-16,2621891.0
2236,2023-04-16,2621891.0
2237,2023-04-16,2621891.0
2238,2023-04-16,2621891.0
2239,2023-04-16,2621891.0
2240,2023-04-16,2621891.0
2241,2023-04-16,2621890.0
2242,2023-04-16,2621890.0
2243,2023-04-16,2621890.0
2244,2023-04-16,2621890.0
2245,2023-04-16,2621890.0
2246,2023-04-16,2621890.0
2247,2023-04-16,2621890.0
2248,2023-04-16,2621890.0
2249,2023-04-16,2621890.0
2250,2023-04-16,2621890.0
2251,2023-04-16,2621890.0
2252,2023-04-16,2621890.0
2253,2023-04-16,2621890.0
2254,2023-04-16,2621890.0
2255,2023-04-16,2621890.0
2256,2023-04-16,2621892.0
2257,2023-04-16,2621892.0
2258,2023-04-16,2621892.0
2259,2023-04-16,2621892.0
2260,2023-04-16,2621892.0
2261,2023-04-16,2621892.0
2262,2023-04-16,2621892.0
2263,2023-04-16,2621891.0
2264,2023-04-16,2621892.0
2265,2023-04-16,2621892.0
2266,2023-04-16,2621892.0
2267,2023-04-16,2621892.0
2268,2023-04-16,2621892.0
2269,2023-04-16,2621892.0
2270,2023-04-16,2621892.0
2271,2023-04-16,2621892.0
2272,2023-04-16,2621892.0
2273,2023-04-16,2621892.0
2274,2023-04-16,2621892.0
2275,2023-04-16,2621892.0
2276,2023-04-16,2621892.0
2277,2023-04-16,2621892.0
2278,2023-04-16,2621892.0
2279,2023-04-16,2621892.0
2280,2023-04-16,2621892.0
2281,2023-04-16,2621892.0
2282,2023-04-16,2621892.0
2283,2023-04-16,2621892.0
2284,2023-04-16,2621892.0
2285,2023-04-16,2621892.0
2286,2023-04-16,2621892.0
2287,2023-04-16,2621892.0
2288,2023-04-16,2621892.0
2289,2023-04-16,2621892.0
2290,2023-04-16,2621892.0
2291,2023-04-16,2621892.0
2292,2023-04-16,2621892.0
2293,2023-04-16,2621892.0
2294,2023-04-16,2621892.0
2295,2023-04-16,2621892.0
2296,2023-04-16,2621892.0
2297,2023-04-16,2621892.0
2298,2023-04-16,2621892.0
2299,2023-04-16,2621892.0
2300,2023-04-16,2621892.0
2301,2023-04-16,2621892.0
2302,2023-04-16,2621892.0
2303,2023-04-16,2621892.0
2304,2023-04-16,2621893.0
2305,2023-04-16,2621893.0
2306,2023-04-16,2621894.0
2307,2023-04-16,2621894.0
2308,2023-04-16,2621894.0
2309,2023-04-16,2621894.0
2310,2023-04-16,2621894.0
2311,2023-04-16,2621894.0
2312,2023-04-16,2621894.0
2313,2023-04-16,2621894.0
2314,2023-04-16,2621894.0
2315,2023-04-16,2621894.0
2316,2023-04-16,2621894.0
2317,2023-04-16,2621894.0
2318,2023-04-16,2621896.0
2319,2023-04-16,2621896.0
2320,2023-04-16,2621896.0
2321,2023-04-16,2621896.0
2322,2023-04-16,2621896.0
2323,2023-04-16,2621896.0
2324,2023-04-16,2621896.0
2325,2023-04-16,2621896.0
2326,2023-04-16,2621896.0
2327,2023-04-16,2621897.0
2328,2023-04-16,2621897.0
2329,2023-04-16,2621897.0
2330,2023-04-16,2621897.0
2331,2023-04-16,2621897.0
2332,2023-04-16,2621897.0
2333,2023-04-16,2621897.0
2334,2023-04-16,2621897.0
2335,2023-04-16,2621898.0
2336,2023-04-16,2621898.0
2337,2023-04-16,2621898.0
2338,2023-04-16,2621898.0
2339,2023-04-16,2621898.0
2340,2023-04-16,2621898.0
2341,2023-04-16,2621898.0
2342,2023-04-16,2621898.0
2343,2023-04-16,2621898.0
2344,2023-04-16,2621898.0
2345,2023-04-16,2621898.0
2346,2023-04-16,2621898.0
2347,2023-04-16,2621898.0
2348,2023-04-16,2621898.0
2349,2023-04-16,2621898.0
2350,2023-04-16,2621898.0
2351,2023-04-16,2621898.0
2352,2023-04-16,2621898.0
2353,2023-04-16,2621898.0
2354,2023-04-16,2621898.0
2355,2023-04-16,2621898.0
2356,2023-04-16,2621898.0
2357,2023-04-16,2621898.0
2358,2023-04-16,2621898.0
2359,2023-04-16,2621898.0
2360,2023-04-16,2621898.0
2361,2023-04-16,2621898.0
2362,2023-04-16,2621898.0
2363,2023-04-16,2621899.0
2364,2023-04-16,2621899.0
2365,2023-04-16,2621899.0
2366,2023-04-16,2621899.0
2367,2023-04-16,2621899.0
2368,2023-04-16,2621900.0
2369,2023-04-16,2621901.0
2370,2023-04-16,2621901.0
2371,2023-04-16,2621901.0
2372,2023-04-16,2621901.0
2373,2023-04-16,2621901.0
2374,2023-04-16,2621901.0
2375,2023-04-16,2621901.0
2376,2023-04-16,2621901.0
2377,2023-04-16,2621901.0
2378,2023-04-16,2621901.0
2379,2023-04-16,2621901.0
2380,2023-04-16,2621901.0
2381,2023-04-16,2621901.0
2382,2023-04-16,2621901.0
2383,2023-04-16,2621901.0
2384,2023-04-16,2621901.0
2385,2023-04-16,2621901.0
2386,2023-04-16,2621901.0
2387,2023-04-16,2621902.0
2388,2023-04-16,2621902.0
2389,2023-04-16,2621902.0
2390,2023-04-16,2621902.0
2391,2023-04-16,2621902.0
2392,2023-04-16,2621902.0
2393,2023-04-16,2621902.0
2394,2023-04-16,2621902.0
2395,2023-04-16,2621902.0
2396,2023-04-16,2621902.0
2397,2023-04-16,2621902.0
2398,2023-04-16,2621903.0
2399,2023-04-16,2621903.0
2400,2023-04-16,2621903.0
2401,2023-04-16,2621903.0
2402,2023-04-16,2621903.0
2403,2023-04-16,2621903.0
2404,2023-04-16,2621903.0
2405,2023-04-16,2621903.0
2406,2023-04-16,2621903.0
2407,2023-04-16,2621903.0
2408,2023-04-16,2621903.0
2409,2023-04-16,2621903.0
2410,2023-04-16,2621903.0
2411,2023-04-16,2621903.0
2412,2023-04-16,2621903.0
2413,2023-04-16,2621903.0
2414,2023-04-16,2621904.0
2415,2023-04-16,2621904.0
2416,2023-04-16,2621903.0
2417,2023-04-16,2621903.0
2418,2023-04-16,2621903.0
2419,2023-04-16,2621903.0
2420,2023-04-17,2622971.0
2421,2023-04-17,2622971.0
2422,2023-04-17,2622971.0
2423,2023-04-17,2622971.0
2424,2023-04-17,2622971.0
2425,2023-04-17,2622971.0
2426,2023-04-17,2622971.0
2427,2023-04-17,2622971.0
2428,2023-04-17,2622971.0
2429,2023-04-17,2622971.0
2430,2023-04-17,2622971.0
2431,2023-04-17,2622971.0
2432,2023-04-17,2622972.0
2433,2023-04-17,2622972.0
2434,2023-04-17,2622971.0
2435,2023-04-17,2622971.0
2436,2023-04-17,2622971.0
2437,2023-04-17,2622971.0
2438,2023-04-17,2622971.0
2439,2023-04-17,2622971.0
2440,2023-04-17,2622971.0
2441,2023-04-17,2622971.0
2442,2023-04-17,2622971.0
2443,2023-04-17,2622971.0
2444,2023-04-17,2622971.0
2445,2023-04-17,2622971.0
2446,2023-04-17,2622971.0
2447,2023-04-17,2622971.0
2448,2023-04-17,2622971.0
2449,2023-04-17,2622971.0
2450,2023-04-17,2622971.0
2451,2023-04-17,2622971.0
2452,2023-04-17,2622971.0
2453,2023-04-17,2622972.0
2454,2023-04-17,2622972.0
2455,2023-04-17,2622972.0
2456,2023-04-17,2622972.0
2457,2023-04-17,2622972.0
2458,2023-04-17,2622972.0
2459,2023-04-17,2622971.0
2460,2023-04-17,2622971.0
2461,2023-04-17,2622971.0
2462,2023-04-17,2622971.0
2463,2023-04-17,2622971.0
2464,2023-04-17,2622971.0
2465,2023-04-17,2622971.0
2466,2023-04-17,2622971.0
2467,2023-04-17,2622971.0
2468,2023-04-17,2622971.0
2469,2023-04-17,2622971.0
2470,2023-04-17,2622971.0
2471,2023-04-17,2622971.0
2472,2023-04-17,2622972.0
2473,2023-04-17,2622972.0
2474,2023-04-17,2622972.0
2475,2023-04-17,2622972.0
2476,2023-04-17,2622972.0
2477,2023-04-17,2622972.0
2478,2023-04-17,2622972.0
2479,2023-04-17,2622972.0
2480,2023-04-17,2622972.0
2481,2023-04-17,2622972.0
2482,2023-04-17,2622972.0
2483,2023-04-17,2622972.0
2484,2023-04-17,2622972.0
2485,2023-04-17,2622972.0
2486,2023-04-17,2622972.0
2487,2023-04-17,2622972.0
2488,2023-04-17,2622972.0
2489,2023-04-17,2622972.0
2490,2023-04-17,2622972.0
2491,2023-04-17,2622972.0
2492,2023-04-17,2622972.0
2493,2023-04-17,2622972.0
2494,2023-04-17,2622972.0
2495,2023-04-17,2622972.0
2496,2023-04-17,2622972.0
2497,2023-04-17,2622972.0
2498,2023-04-17,2622972.0
2499,2023-04-17,2622972.0
2500,2023-04-17,2622972.0
2501,2023-04-17,2622972.0
2502,2023-04-17,2622972.0
2503,2023-04-17,2622972.0
2504,2023-04-17,2622972.0
2505,2023-04-17,2622972.0
2506,2023-04-17,2622972.0
2507,2023-04-17,2622972.0
2508,2023-04-17,2622972.0
2509,2023-04-17,2622972.0
2510,2023-04-17,2622972.0
2511,2023-04-17,2622972.0
2512,2023-04-17,2622972.0
2513,2023-04-17,2622972.0
2514,2023-04-17,2622972.0
2515,2023-04-17,2622972.0
2516,2023-04-17,2622972.0
2517,2023-04-17,2622972.0
2518,2023-04-17,2622972.0
2519,2023-04-17,2622971.0
2520,2023-04-17,2622971.0
2521,2023-04-17,2622971.0
2522,2023-04-17,2622971.0
2523,2023-04-17,2622971.0
2524,2023-04-17,2622971.0
2525,2023-04-17,2622971.0
2526,2023-04-17,2622971.0
2527,2023-04-17,2622971.0
2528,2023-04-17,2622971.0
2529,2023-04-17,2622971.0
2530,2023-04-17,2622971.0
2531,2023-04-17,2622971.0
2532,2023-04-17,2622971.0
2533,2023-04-17,2622971.0
2534,2023-04-17,2622971.0
2535,2023-04-17,2622971.0
2536,2023-04-17,2622971.0
2537,2023-04-17,2622971.0
2538,2023-04-17,2622971.0
2539,2023-04-17,2622971.0
2540,2023-04-17,2622971.0
2541,2023-04-17,2622971.0
2542,2023-04-17,2622971.0
2543,2023-04-17,2622971.0
2544,2023-04-17,2622971.0
2545,2023-04-17,2622971.0
2546,2023-04-17,2622971.0
2547,2023-04-17,2622971.0
2548,2023-04-17,2622971.0
2549,2023-04-17,2622971.0
2550,2023-04-17,2622971.0
2551,2023-04-17,2622971.0
2552,2023-04-17,2622971.0
2553,2023-04-17,2622971.0
2554,2023-04-17,2622971.0
2555,2023-04-17,2622971.0
2556,2023-04-17,2622971.0
2557,2023-04-17,2622971.0
2558,2023-04-17,2622971.0
2559,2023-04-17,2622971.0
2560,2023-04-17,2622971.0
2561,2023-04-17,2622971.0
2562,2023-04-17,2622971.0
2563,2023-04-17,2622971.0
2564,2023-04-17,2622971.0
2565,2023-04-17,2622971.0
2566,2023-04-17,2622971.0
2567,2023-04-17,2622971.0
2568,2023-04-17,2622971.0
2569,2023-04-17,2622971.0
2570,2023-04-17,2622971.0
2571,2023-04-17,2622971.0
2572,2023-04-17,2622971.0
2573,2023-04-17,2622971.0
2574,2023-04-17,2622971.0
2575,2023-04-17,2622971.0
2576,2023-04-17,2622971.0
2577,2023-04-17,2622971.0
2578,2023-04-17,2622971.0
2579,2023-04-17,2622971.0
2580,2023-04-17,2622971.0
2581,2023-04-17,2622971.0
2582,2023-04-17,2622971.0
2583,2023-04-17,2622971.0
2584,2023-04-17,2622971.0
2585,2023-04-17,2622971.0
2586,2023-04-17,2622971.0
2587,2023-04-17,2622971.0
2588,2023-04-17,2622971.0
2589,2023-04-17,2622971.0
2590,2023-04-17,2622971.0
2591,2023-04-17,2622971.0
2592,2023-04-17,2622971.0
2593,2023-04-17,2622971.0
2594,2023-04-17,2622971.0
2595,2023-04-17,2622971.0
2596,2023-04-17,2622971.0
2597,2023-04-17,2622970.0
2598,2023-04-17,2622970.0
2599,2023-04-17,2622970.0
2600,2023-04-17,2622970.0
2601,2023-04-17,2622970.0
2602,2023-04-17,2622970.0
2603,2023-04-17,2622970.0
2604,2023-04-17,2622970.0
2605,2023-04-17,2622970.0
2606,2023-04-17,2622970.0
2607,2023-04-17,2622970.0
2608,2023-04-17,2622970.0
2609,2023-04-17,2622970.0
2610,2023-04-17,2622970.0
2611,2023-04-17,2622970.0
2612,2023-04-17,2622970.0
2613,2023-04-17,2622970.0
2614,2023-04-17,2622971.0
2615,2023-04-17,2622971.0
2616,2023-04-17,2622971.0
2617,2023-04-17,2622971.0
2618,2023-04-17,2622971.0
2619,2023-04-17,2622971.0
2620,2023-04-17,2622971.0
2621,2023-04-17,2622971.0
2622,2023-04-17,2622971.0
2623,2023-04-17,2622972.0
2624,2023-04-17,2622972.0
2625,2023-04-17,2622972.0
2626,2023-04-17,2622972.0
2627,2023-04-17,2622972.0
2628,2023-04-17,2622972.0
2629,2023-04-17,2622972.0
2630,2023-04-17,2622972.0
2631,2023-04-17,2622972.0
2632,2023-04-17,2622972.0
2633,2023-04-17,2622972.0
2634,2023-04-17,2622972.0
2635,2023-04-17,2622973.0
2636,2023-04-17,2622973.0
2637,2023-04-17,2622973.0
2638,2023-04-17,2622973.0
2639,2023-04-17,2622973.0
2640,2023-04-17,2622973.0
2641,2023-04-17,2622973.0
2642,2023-04-17,2622973.0
2643,2023-04-17,2622973.0
2644,2023-04-17,2622973.0
2645,2023-04-17,2622973.0
2646,2023-04-17,2622973.0
2647,2023-04-17,2622973.0
2648,2023-04-17,2622973.0
2649,2023-04-17,2622973.0
2650,2023-04-17,2622973.0
2651,2023-04-17,2622973.0
2652,2023-04-17,2622973.0
2653,2023-04-17,2622973.0
2654,2023-04-17,2622973.0
2655,2023-04-17,2622973.0
2656,2023-04-17,2622973.0
2657,2023-04-17,2622973.0
2658,2023-04-17,2622973.0
2659,2023-04-17,2622973.0
2660,2023-04-17,2622973.0
2661,2023-04-17,2622973.0
2662,2023-04-17,2622973.0
2663,2023-04-17,2622973.0
2664,2023-04-17,2622973.0
2665,2023-04-17,2622973.0
2666,2023-04-17,2622973.0
2667,2023-04-17,2622973.0
2668,2023-04-17,2622973.0
2669,2023-04-17,2622973.0
2670,2023-04-17,2622973.0
2671,2023-04-17,2622973.0
2672,2023-04-17,2622973.0
2673,2023-04-17,2622974.0
2674,2023-04-17,2622974.0
2675,2023-04-17,2622974.0
2676,2023-04-17,2622975.0
2677,2023-04-17,2622975.0
2678,2023-04-17,2622975.0
2679,2023-04-17,2622975.0
2680,2023-04-17,2622975.0
2681,2023-04-17,2622975.0
2682,2023-04-17,2622975.0
2683,2023-04-17,2622975.0
